거래일,거래일시,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,정산금액
,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,
2021-06-21,2021-06-21 19:27,BANK,0R1EG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"21,800","18,800","21,800",0,0,"2,820",564,"6,000","1,000","5,000","2,727","3,000","5,547","3,837",383,"4,220","14,580"
2021-06-21,2021-06-21 19:36,CREDIT,000C80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 모듬 야채 100g","27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-21,2021-06-21 20:07,CREDIT,1UNJR0,,다이어트랩,PAY,"OP VANI'BERRY (ICE) 바닐라  라즈베리 프로틴, 더블 단백질 2 (닭가슴살  닭가슴살 소시지) KIT","19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128","11,872"
2021-06-22,2021-06-22 10:56,CREDIT,0NM100,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,800","22,800","25,800",0,0,"3,420",684,"6,000","1,000","5,000","2,727","3,000","6,147","3,957",395,"4,352","18,448"
2021-06-22,2021-06-22 11:40,BANK,0BWHG0,,다이어트랩,PAY,"연어 스테이크 KIT, 몰디브","29,000","23,000","29,000",0,0,"3,450",690,"6,000","1,000","5,000","2,727","3,000","6,177","3,963",396,"4,359","18,641"
2021-06-22,2021-06-22 15:19,BANK,0EG100,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422","20,478"
2021-06-22,2021-06-22 16:54,CREDIT,2EPLG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227","14,773"
2021-06-22,2021-06-22 18:49,BANK,2BR7R0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-22,2021-06-22 19:32,CREDIT,1X00R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-22,2021-06-22 21:34,CREDIT,0VLKG0,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT, 모듬 야채 100g","22,000","16,000","22,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128","11,872"
2021-06-22,2021-06-22 21:59,CREDIT,07WK00,,다이어트랩,PAY,"닭가슴살 믹스 샐러드, GO단백 닭가슴살 스테이크 KIT","36,400","33,400","36,400",0,0,"5,010","1,002","6,000","1,000","5,000","2,727","3,000","7,737","4,275",427,"4,702","28,698"
2021-06-23,2021-06-23 10:38,CREDIT,18SX00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"32,300","29,300","32,300",0,0,"4,395",879,"6,000","1,000","5,000","2,727","3,000","7,122","4,152",415,"4,567","24,733"
2021-06-23,2021-06-23 11:07,CREDIT,0EJMG0,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 소스 추가 1개, 홀그린빈 50g, 컬리플라워 50g","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","11,388"
2021-06-23,2021-06-23 12:30,CHECK,1VTM00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","20,500","17,500","20,500",0,0,"2,625",525,"6,000","1,000","5,000","2,727","3,000","5,352","3,798",380,"4,178","13,322"
2021-06-23,2021-06-23 12:33,CHECK,2XLSR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'BANA (ICE) 초코바나나 프로틴","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-23,2021-06-23 14:15,CREDIT,0K07R0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 모듬 야채 100g","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145","12,355"
2021-06-23,2021-06-23 15:51,CREDIT,0N6GR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"28,000","25,000","28,000",0,0,"3,750",750,"6,000","1,000","5,000","2,727","3,000","6,477","4,023",402,"4,425","20,575"
2021-06-23,2021-06-23 19:03,CREDIT,0775G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537","23,863"
2021-06-23,2021-06-23 23:29,CREDIT,02X2R0,,다이어트랩,PAY,"몰디브, GO단백 닭가슴살 스테이크 KIT","25,700","19,700","25,700",0,0,"2,955",591,"6,000","1,000","5,000","2,727","3,000","5,682","3,864",386,"4,250","15,450"
2021-06-24,2021-06-24 10:31,CREDIT,2RA2R0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"45,000","39,000","45,000",0,0,"5,850","1,170","6,000","1,000","5,000","2,727","3,000","8,577","4,443",444,"4,887","34,113"
2021-06-24,2021-06-24 10:50,CREDIT,17VYR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, 벌크업 소고기 스테이크 KIT, 대추 토마토","37,000","34,000","37,000",0,0,"5,100","1,020","6,000","1,000","5,000","2,727","3,000","7,827","4,293",429,"4,722","29,278"
2021-06-24,2021-06-24 11:23,CHECK,1TSAR0,,다이어트랩,PAY,"핸드드립 아메리카노, GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 소시지 KIT, 대추 토마토","29,500","26,500","29,500",0,0,"3,975",795,"6,000","1,000","5,000","2,727","3,000","6,702","4,068",407,"4,475","22,025"
2021-06-24,2021-06-24 11:42,CREDIT,09TX00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","26,000","23,000","26,000",0,0,"3,450",690,"6,000","1,000","5,000","2,727","3,000","6,177","3,963",396,"4,359","18,641"
2021-06-24,2021-06-24 12:32,CREDIT,02AB00,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 핸드드립 아메리카노","26,500","20,500","26,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277","16,223"
2021-06-24,2021-06-24 14:05,CHECK,13TER0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'COF (ICE) 초코커피 프로틴","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","11,388"
2021-06-24,2021-06-24 14:07,CREDIT,1PF3G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161","12,839"
2021-06-24,2021-06-24 15:37,CREDIT,02DR80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-24,2021-06-24 16:11,CREDIT,029200,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590","25,410"
2021-06-24,2021-06-24 16:46,CREDIT,0FEJ00,,다이어트랩,PAY,"연어 스테이크 KIT, GO단백 닭가슴살 KIT","21,000","15,000","21,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-24,2021-06-24 19:07,CHECK,0FJM80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-24,2021-06-24 20:37,CREDIT,1K4YR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"21,500","15,500","21,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","11,388"
2021-06-24,2021-06-24 21:19,CREDIT,227Y80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","34,900","28,900","34,900",0,0,"4,335",867,"6,000","1,000","5,000","2,727","3,000","7,062","4,140",414,"4,554","24,346"
2021-06-25,2021-06-25 11:01,CHECK,02LFR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'BANA (ICE) 초코바나나 프로틴","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-25,2021-06-25 11:20,CREDIT,1FGE00,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, GO단백 닭가슴살 스테이크 KIT","35,500","32,500","35,500",0,0,"4,875",975,"6,000","1,000","5,000","2,727","3,000","7,602","4,248",425,"4,673","27,827"
2021-06-25,2021-06-25 12:22,CREDIT,1J89R0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128","11,872"
2021-06-25,2021-06-25 14:41,CREDIT,246980,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 수제 디톡스 파인애플 에이드 (ICE)","18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-25,2021-06-25 17:59,CREDIT,0V0G80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158","12,742"
2021-06-25,2021-06-25 18:51,CREDIT,1VEJG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-25,2021-06-25 19:58,CREDIT,074FR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,900","27,900","30,900",0,0,"4,185",837,"6,000","1,000","5,000","2,727","3,000","6,912","4,110",411,"4,521","23,379"
2021-06-26,2021-06-26 11:42,CREDIT,2ECSG0,,다이어트랩,PAY,"더블 단백질 2 (닭가슴살  닭가슴살 소시지) KITx2, OP CHOCO (ICE) 초코 프로틴x2","52,000","49,000","52,000",0,0,"7,350","1,470","6,000","1,000","5,000","2,727","3,000","10,077","4,743",474,"5,217","43,783"
2021-06-26,2021-06-26 17:28,BANK,1JVU00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-26,2021-06-26 19:28,BANK,20B700,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 브로콜리 50g","18,400","15,400","18,400",0,0,"2,310",462,"6,000","1,000","5,000","2,727","3,000","5,037","3,735",373,"4,108","11,292"
2021-06-26,2021-06-26 21:45,CREDIT,19B1G0,,다이어트랩,PAY,"닭가슴살 믹스 샐러드, OP VANILLA (ICE) 바닐라 프로틴, GO단백 닭가슴살 스테이크 KIT, 카모마일 오렌지, 핸드드립 아메리카노","37,500","34,500","37,500",0,0,"5,175","1,035","6,000","1,000","5,000","2,727","3,000","7,902","4,308",431,"4,739","29,761"
2021-06-27,2021-06-27 12:26,CHECK,0EK300,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 스테이크 KIT","29,500","26,500","29,500",0,0,"3,975",795,"6,000","1,000","5,000","2,727","3,000","6,702","4,068",407,"4,475","22,025"
2021-06-28,2021-06-28 11:01,CREDIT,0WX9R0,,다이어트랩,PAY,"연어 스테이크 KIT, 탄수화물 에너지 KIT, 루이보스 고지","31,900","25,900","31,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455","21,445"
2021-06-28,2021-06-28 11:10,CREDIT,1RVVR0,,다이어트랩,PAY,"GO단백 닭가슴살 소시지 KIT, 벌크업 소고기 스테이크 KIT","24,400","21,400","24,400",0,0,"3,210",642,"6,000","1,000","5,000","2,727","3,000","5,937","3,915",391,"4,306","17,094"
2021-06-28,2021-06-28 16:49,CREDIT,0EHGR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","25,900","28,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455","21,445"
2021-06-28,2021-06-28 18:47,CREDIT,144L80,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, 벌크업 소고기 스테이크 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112","11,388"
2021-06-28,2021-06-28 18:50,CREDIT,29KJG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,900","24,900","27,900",0,0,"3,735",747,"6,000","1,000","5,000","2,727","3,000","6,462","4,020",402,"4,422","20,478"
2021-06-28,2021-06-28 19:04,CREDIT,2B1NG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339","18,061"
2021-06-29,2021-06-29 10:55,CHECK,0G3N00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 소시지 KIT, 핸드드립 아메리카노","24,500","21,500","24,500",0,0,"3,225",645,"6,000","1,000","5,000","2,727","3,000","5,952","3,918",392,"4,310","17,190"
2021-06-29,2021-06-29 11:06,CHECK,1HK100,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 녹차 라떼 (유기농)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636","26,764"
2021-06-29,2021-06-29 11:06,CHECK,1HK100,,다이어트랩,CANCEL,"(3KIT 선택) 하루 세끼 다이어트 식단, 녹차 라떼 (유기농)","-34,400","-31,400","-34,400",0,0,"-4,710",-942,"-6,000","-1,000","-5,000","-2,727","-3,000","-7,437","-4,215",-421,"-4,636","-26,764"
2021-06-29,2021-06-29 11:07,CHECK,1NE1G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 녹차 라떼 (유기농)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636","26,764"
2021-06-29,2021-06-29 11:39,CREDIT,1Y9J00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372","19,028"
2021-06-29,2021-06-29 15:33,CREDIT,1VN2R0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590","25,410"
2021-06-29,2021-06-29 15:50,CHECK,0BKP00,,다이어트랩,PAY,연어 스테이크 KIT,"19,900","16,900","19,900",0,0,"2,535",507,"6,000","1,000","5,000","2,727","3,000","5,262","3,780",378,"4,158","12,742"
2021-06-29,2021-06-29 19:42,CREDIT,0S6000,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,400","25,400","28,400",0,0,"3,810",762,"6,000","1,000","5,000","2,727","3,000","6,537","4,035",403,"4,438","20,962"
2021-06-29,2021-06-29 21:25,CHECK,237K80,,다이어트랩,PAY,"탄수화물 에너지 KIT, 몰디브, OP CHOCO (ICE) 초코 프로틴","24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323","17,577"
2021-06-29,2021-06-29 21:53,CREDIT,0204R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,300","24,300","27,300",0,0,"3,645",729,"6,000","1,000","5,000","2,727","3,000","6,372","4,002",400,"4,402","19,898"
2021-06-29,2021-06-29 22:25,CHECK,0257G0,,다이어트랩,PAY,"연어 스테이크 KIT, 수제 디톡스 파인애플 티 (ICE)","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277","16,223"
2021-06-29,2021-06-29 22:42,CREDIT,1CNXG0,,다이어트랩,PAY,수제 디톡스 파인애플 에이드 (ICE)x2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095","10,905"
2021-06-30,2021-06-30 11:52,CREDIT,168S80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"48,000","45,000","48,000",0,0,"6,750","1,350","6,000","1,000","5,000","2,727","3,000","9,477","4,623",462,"5,085","39,915"
2021-06-30,2021-06-30 12:00,CREDIT,261B80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145","12,355"
2021-06-30,2021-06-30 14:49,CREDIT,1KVT80,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 모듬 야채 100g","19,500","16,500","19,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145","12,355"
2021-06-30,2021-06-30 18:13,CREDIT,1JUSR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","25,900","28,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455","21,445"
2021-06-30,2021-06-30 19:11,CREDIT,1VV2G0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-30,2021-06-30 20:08,CREDIT,0BUB80,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405","19,995"
2021-06-30,2021-06-30 20:56,CREDIT,2F0180,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,800","26,800","29,800",0,0,"4,020",804,"6,000","1,000","5,000","2,727","3,000","6,747","4,077",407,"4,484","22,316"
2021-06-30,2021-06-30 22:37,BANK,0CVGG0,,다이어트랩,PAY,연어 스테이크 KITx2,"19,000","16,000","19,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128","11,872"
