거래일,거래일시,주문유형,결제유형,주문아이디,브랜드명,상점명,거래유형,주문내역,총금액,주문금액,결제금액,쿠팡부담할인금액,상점부담할인금액,기본요금,,,프로모션요금,,고객부담배달비,고객부담배달비 (총액),프로모션혜택금액,최종요금,,,광고비,,,정산금액
,,,,,,,,,,,,,,서비스수수료,카드수수료 및 결제이용료,배달수수료,주문중개수수료,배달요금,,,,총공급가액,총부가세액,총액,총공급가액,총부가세액,총액,
2021-07-10,2021-07-10 11:44,배달,CREDIT,0F1480,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, OP VANILLA (ICE) 바닐라 프로틴","39,500","36,500","39,500",0,0,"5,475","1,095","6,000","1,000","5,000","2,727","3,000","8,202","4,368",437,"4,805",0,0,0,"31,695"
2021-07-10,2021-07-10 15:10,배달,BANK,1JNW80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'COF (ICE) 초코커피 프로틴","23,500","20,500","23,500",0,0,"3,075",615,"6,000","1,000","5,000","2,727","3,000","5,802","3,888",389,"4,277",0,0,0,"16,223"
2021-07-10,2021-07-10 15:11,배달,BANK,1VV200,,다이어트랩,PAY,"핸드드립 아메리카노, (3KIT 선택) 하루 세끼 다이어트 식단, 대추 토마토","36,600","33,600","36,600",0,0,"5,040","1,008","6,000","1,000","5,000","2,727","3,000","7,767","4,281",428,"4,709",0,0,0,"28,891"
2021-07-10,2021-07-10 17:34,배달,CREDIT,1FA0R0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,500","16,500","22,500",0,0,"2,475",495,"6,000","1,000","5,000","2,727","3,000","5,202","3,768",377,"4,145",0,0,0,"12,355"
2021-07-10,2021-07-10 17:59,배달,BANK,23J480,,다이어트랩,PAY,"연어 스테이크 KIT, 더블 단백질 1 (닭가슴살  닭가슴살 스테이크) KIT, 소스 추가 1개x2","25,600","22,600","25,600",0,0,"3,390",678,"6,000","1,000","5,000","2,727","3,000","6,117","3,951",395,"4,346",0,0,0,"18,254"
2021-07-10,2021-07-10 18:31,배달,CREDIT,0CWV00,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx3,"28,500","22,500","28,500",0,0,"3,375",675,"6,000","1,000","5,000","2,727","3,000","6,102","3,948",395,"4,343",0,0,0,"18,157"
2021-07-11,2021-07-11 10:13,배달,CREDIT,1DFL80,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx3","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376",0,0,0,"19,124"
2021-07-11,2021-07-11 11:21,배달,CREDIT,18LWG0,,다이어트랩,PAY,"연어 스테이크 KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛), 핸드드립 아메리카노","31,800","25,800","31,800",0,0,"3,870",774,"6,000","1,000","5,000","2,727","3,000","6,597","4,047",404,"4,451",0,0,0,"21,349"
2021-07-11,2021-07-11 11:51,배달,CREDIT,0D9D00,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-07-11,2021-07-11 12:25,배달,BANK,2FEWR0,,다이어트랩,PAY,"OP CHO'COF (ICE) 초코커피 프로틴, (3KIT 선택) 하루 세끼 다이어트 식단","42,400","39,400","42,400",0,0,"5,910","1,182","6,000","1,000","5,000","2,727","3,000","8,637","4,455",445,"4,900",0,0,0,"34,500"
2021-07-11,2021-07-11 15:47,배달,CREDIT,2T0KG0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), 벌크업 소고기 스테이크 KIT, 대추 토마토, 탄수화물 에너지 KIT","32,000","29,000","32,000",0,0,"4,350",870,"6,000","1,000","5,000","2,727","3,000","7,077","4,143",414,"4,557",0,0,0,"24,443"
2021-07-11,2021-07-11 19:33,배달,CREDIT,1YE7G0,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 벌크업 소고기 단백질 KIT","28,500","22,500","28,500",0,0,"3,375",675,"6,000","1,000","5,000","2,727","3,000","6,102","3,948",395,"4,343",0,0,0,"18,157"
2021-07-11,2021-07-11 20:09,배달,CREDIT,20TAG0,,다이어트랩,PAY,"OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴, 더블 단백질 3 (소고기  닭가슴살) KIT, 현미밥 (200g)","32,500","29,500","32,500",0,0,"4,425",885,"6,000","1,000","5,000","2,727","3,000","7,152","4,158",416,"4,574",0,0,0,"24,926"
2021-07-11,2021-07-11 20:10,배달,CREDIT,0P1LR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"25,000","19,000","25,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-07-11,2021-07-11 20:40,배달,CREDIT,073KG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 모듬 야채 100g, OP CHO'COF (ICE) 초코커피 프로틴","22,400","19,400","22,400",0,0,"2,910",582,"6,000","1,000","5,000","2,727","3,000","5,637","3,855",385,"4,240",0,0,0,"15,160"
2021-07-11,2021-07-11 22:24,배달,CHECK,1976G0,,다이어트랩,PAY,"OP VANI'BLUE (ICE) 바닐라  블루베리 프로틴, OP VANI'COF (ICE) 바닐라커피 프로틴, OP CHO'BANA (ICE) 초코바나나 프로틴","27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-07-11,2021-07-11 23:50,배달,CREDIT,2DN7G0,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","31,900","28,900","31,900",0,0,"4,335",867,"6,000","1,000","5,000","2,727","3,000","7,062","4,140",414,"4,554",0,0,0,"24,346"
2021-07-12,2021-07-12 10:17,배달,CHECK,1U1D80,,다이어트랩,PAY,"수제 디톡스 파인애플 에이드 (ICE), REAL VEGETARIAN KIT (채식)","21,200","18,200","21,200",0,0,"2,730",546,"6,000","1,000","5,000","2,727","3,000","5,457","3,819",382,"4,201",0,0,0,"13,999"
2021-07-12,2021-07-12 10:56,배달,CREDIT,1DJ3R0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"25,900","22,900","25,900",0,0,"3,435",687,"6,000","1,000","5,000","2,727","3,000","6,162","3,960",396,"4,356",0,0,0,"18,544"
2021-07-12,2021-07-12 11:18,배달,CREDIT,1CXDR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"33,900","27,900","33,900",0,0,"4,185",837,"6,000","1,000","5,000","2,727","3,000","6,912","4,110",411,"4,521",0,0,0,"23,379"
2021-07-12,2021-07-12 11:38,배달,CREDIT,137H80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, OP VANILLA (ICE) 바닐라 프로틴","39,500","36,500","39,500",0,0,"5,475","1,095","6,000","1,000","5,000","2,727","3,000","8,202","4,368",437,"4,805",0,0,0,"31,695"
2021-07-12,2021-07-12 11:39,배달,CREDIT,0K7UR0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT","42,500","36,500","42,500",0,0,"5,475","1,095","6,000","1,000","5,000","2,727","3,000","8,202","4,368",437,"4,805",0,0,0,"31,695"
2021-07-12,2021-07-12 11:47,배달,BANK,2XYXG0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 핸드드립 아메리카노","37,900","34,900","37,900",0,0,"5,235","1,047","6,000","1,000","5,000","2,727","3,000","7,962","4,320",432,"4,752",0,0,0,"30,148"
2021-07-12,2021-07-12 12:52,배달,CREDIT,03PM80,,다이어트랩,PAY,"(5KIT 선택) only 다이어트 다섯끼 식단, 핸드드립 아메리카노","55,400","49,400","55,400",0,0,"7,410","1,482","6,000","1,000","5,000","2,727","3,000","10,137","4,755",475,"5,230",0,0,0,"44,170"
2021-07-12,2021-07-12 14:59,배달,CREDIT,07C4G0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"40,500","37,500","40,500",0,0,"5,625","1,125","6,000","1,000","5,000","2,727","3,000","8,352","4,398",440,"4,838",0,0,0,"32,662"
2021-07-12,2021-07-12 15:16,배달,CHECK,077U00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 소시지 KIT","18,500","15,500","18,500",0,0,"2,325",465,"6,000","1,000","5,000","2,727","3,000","5,052","3,738",374,"4,112",0,0,0,"11,388"
2021-07-12,2021-07-12 16:30,배달,CREDIT,2SEFG0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단,"41,500","38,500","41,500",0,0,"5,775","1,155","6,000","1,000","5,000","2,727","3,000","8,502","4,428",443,"4,871",0,0,0,"33,629"
2021-07-12,2021-07-12 16:43,배달,CREDIT,12C500,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KIT,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-07-12,2021-07-12 17:24,배달,CREDIT,2M8AG0,,다이어트랩,PAY,REAL VEGETARIAN KIT (채식)x2,"22,000","16,000","22,000",0,0,"2,400",480,"6,000","1,000","5,000","2,727","3,000","5,127","3,753",375,"4,128",0,0,0,"11,872"
2021-07-12,2021-07-12 22:07,배달,CREDIT,03U8G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 고구마 (180g)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
2021-07-13,2021-07-13 11:11,배달,CHECK,0XTC00,,다이어트랩,PAY,"OP CHOCO (ICE) 초코 프로틴, GO단백 닭가슴살 소시지 KIT","32,500","26,500","32,500",0,0,"3,975",795,"6,000","1,000","5,000","2,727","3,000","6,702","4,068",407,"4,475",0,0,0,"22,025"
2021-07-13,2021-07-13 11:33,배달,CREDIT,28VL00,,다이어트랩,PAY,"벌크업 소고기 단백질 KIT, 핸드드립 아메리카노","25,000","19,000","25,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-07-13,2021-07-13 11:37,배달,CREDIT,0CC700,,다이어트랩,PAY,GO단백 닭가슴살 소시지 KITx2,"38,000","35,000","38,000",0,0,"5,250","1,050","6,000","1,000","5,000","2,727","3,000","7,977","4,323",432,"4,755",0,0,0,"30,245"
2021-07-13,2021-07-13 13:00,배달,CREDIT,1XVKG0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,800","16,800","22,800",0,0,"2,520",504,"6,000","1,000","5,000","2,727","3,000","5,247","3,777",377,"4,154",0,0,0,"12,646"
2021-07-13,2021-07-13 13:11,배달,BANK,0PGF80,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 고구마 (180g)x2","37,900","34,900","37,900",0,0,"5,235","1,047","6,000","1,000","5,000","2,727","3,000","7,962","4,320",432,"4,752",0,0,0,"30,148"
2021-07-13,2021-07-13 13:12,배달,BANK,0PGF80,,다이어트랩,CANCEL,"(3KIT 선택) 하루 세끼 다이어트 식단, 고구마 (180g)x2","-37,900","-34,900","-37,900",0,0,"-5,235","-1,047","-6,000","-1,000","-5,000","-2,727","-3,000","-7,962","-4,320",-432,"-4,752",0,0,0,"-30,148"
2021-07-13,2021-07-13 13:40,배달,BANK,1091R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 티 (ICE)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
2021-07-13,2021-07-13 14:07,배달,CREDIT,0AHCR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","25,900","28,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455",0,0,0,"21,445"
2021-07-13,2021-07-13 14:20,배달,CREDIT,1CD280,,다이어트랩,PAY,"벌크업 소고기 스테이크 KITx2, 연어 스테이크 KIT, REAL VEGETARIAN KIT (채식)","37,000","34,000","37,000",0,0,"5,100","1,020","6,000","1,000","5,000","2,727","3,000","7,827","4,293",429,"4,722",0,0,0,"29,278"
2021-07-13,2021-07-13 15:28,배달,CREDIT,09JXG0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx4,"36,000","30,000","36,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
2021-07-13,2021-07-13 15:33,배달,CREDIT,0YD900,,다이어트랩,PAY,"벌크업 소고기 스테이크 KIT, 벌크업 소고기 단백질 KIT, 브로콜리 50gx3, 직접 구운계란 (모두가 아는 찜질방 그 맛)","25,400","22,400","25,400",0,0,"3,360",672,"6,000","1,000","5,000","2,727","3,000","6,087","3,945",394,"4,339",0,0,0,"18,061"
2021-07-13,2021-07-13 15:48,배달,CREDIT,2AW600,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, OP VANILLA (ICE) 바닐라 프로틴","34,500","31,500","34,500",0,0,"4,725",945,"6,000","1,000","5,000","2,727","3,000","7,452","4,218",422,"4,640",0,0,0,"26,860"
2021-07-13,2021-07-13 16:30,배달,CREDIT,1PUY80,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,000","19,000","22,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-07-13,2021-07-13 23:06,배달,BANK,1LCBR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323",0,0,0,"17,577"
2021-07-14,2021-07-14 10:25,배달,CREDIT,0XUBG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-07-14,2021-07-14 10:48,배달,BANK,0GR680,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"30,400","24,400","30,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-07-14,2021-07-14 10:52,배달,CREDIT,2ESD00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KITx2, OP VANILLA (ICE) 바닐라 프로틴","39,500","36,500","39,500",0,0,"5,475","1,095","6,000","1,000","5,000","2,727","3,000","8,202","4,368",437,"4,805",0,0,0,"31,695"
2021-07-14,2021-07-14 10:56,배달,CREDIT,11Y5R0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx3","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376",0,0,0,"19,124"
2021-07-14,2021-07-14 11:07,배달,CREDIT,21TA00,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 에이드 (ICE)","34,400","31,400","34,400",0,0,"4,710",942,"6,000","1,000","5,000","2,727","3,000","7,437","4,215",421,"4,636",0,0,0,"26,764"
2021-07-14,2021-07-14 11:46,배달,CREDIT,1WK680,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
2021-07-14,2021-07-14 12:02,배달,CHECK,1CBSG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-07-14,2021-07-14 12:14,배달,CHECK,1EDYR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323",0,0,0,"17,577"
2021-07-14,2021-07-14 12:23,배달,CREDIT,11Y5R0,,다이어트랩,CANCEL,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx3","-26,500","-23,500","-26,500",0,0,"-3,525",-705,"-6,000","-1,000","-5,000","-2,727","-3,000","-6,252","-3,978",-398,"-4,376",0,0,0,"-19,124"
2021-07-14,2021-07-14 16:28,배달,CREDIT,1D9A00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP VANILLA (ICE) 바닐라 프로틴","26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-07-14,2021-07-14 17:27,배달,CREDIT,2BTP00,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 연어 스테이크 KIT","21,000","18,000","21,000",0,0,"2,700",540,"6,000","1,000","5,000","2,727","3,000","5,427","3,813",381,"4,194",0,0,0,"13,806"
2021-07-14,2021-07-14 19:49,배달,CREDIT,1VYYR0,,다이어트랩,PAY,(5KIT 선택) only 다이어트 다섯끼 식단x2,"83,000","80,000","83,000",0,0,"12,000","2,400","6,000","1,000","5,000","2,727","3,000","14,727","5,673",567,"6,240",0,0,0,"73,760"
2021-07-14,2021-07-14 20:19,배달,CREDIT,162K80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHOCO (ICE) 초코 프로틴, 수제 디톡스 파인애플 티 (ICE)","24,700","21,700","24,700",0,0,"3,255",651,"6,000","1,000","5,000","2,727","3,000","5,982","3,924",392,"4,316",0,0,0,"17,384"
2021-07-14,2021-07-14 22:09,배달,BANK,2196R0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"30,000","24,000","30,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
2021-07-14,2021-07-14 22:18,배달,CREDIT,0H21G0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, 수제 디톡스 파인애플 에이드 (ICE)","33,900","30,900","33,900",0,0,"4,635",927,"6,000","1,000","5,000","2,727","3,000","7,362","4,200",420,"4,620",0,0,0,"26,280"
2021-07-15,2021-07-15 10:58,배달,CREDIT,28J1G0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), REAL VEGETARIAN KIT (채식), 브로콜리 50gx3","26,500","23,500","26,500",0,0,"3,525",705,"6,000","1,000","5,000","2,727","3,000","6,252","3,978",398,"4,376",0,0,0,"19,124"
2021-07-15,2021-07-15 12:21,배달,CREDIT,2JM1G0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
2021-07-15,2021-07-15 13:11,배달,CREDIT,2DWBG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"24,900","21,900","24,900",0,0,"3,285",657,"6,000","1,000","5,000","2,727","3,000","6,012","3,930",393,"4,323",0,0,0,"17,577"
2021-07-15,2021-07-15 14:35,배달,CHECK,11J800,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-07-15,2021-07-15 14:36,배달,CREDIT,27SH80,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"22,800","16,800","22,800",0,0,"2,520",504,"6,000","1,000","5,000","2,727","3,000","5,247","3,777",377,"4,154",0,0,0,"12,646"
2021-07-15,2021-07-15 17:44,배달,CREDIT,1YXNR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"33,000","30,000","33,000",0,0,"4,500",900,"6,000","1,000","5,000","2,727","3,000","7,227","4,173",417,"4,590",0,0,0,"25,410"
2021-07-15,2021-07-15 20:22,배달,CREDIT,17VRR0,,다이어트랩,PAY,"REAL VEGETARIAN KIT (채식), 벌크업 소고기 스테이크 KIT","20,000","17,000","20,000",0,0,"2,550",510,"6,000","1,000","5,000","2,727","3,000","5,277","3,783",378,"4,161",0,0,0,"12,839"
2021-07-15,2021-07-15 21:33,배달,CREDIT,1SAYR0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHOCO (ICE) 초코 프로틴","30,400","27,400","30,400",0,0,"4,110",822,"6,000","1,000","5,000","2,727","3,000","6,837","4,095",409,"4,504",0,0,0,"22,896"
2021-07-15,2021-07-15 23:23,배달,CREDIT,0N0MG0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 벌크업 소고기 스테이크 KIT","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
2021-07-16,2021-07-16 10:21,배달,CREDIT,1BN380,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"29,800","26,800","29,800",0,0,"4,020",804,"6,000","1,000","5,000","2,727","3,000","6,747","4,077",407,"4,484",0,0,0,"22,316"
2021-07-16,2021-07-16 11:08,배달,CREDIT,194LR0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"27,400","24,400","27,400",0,0,"3,660",732,"6,000","1,000","5,000","2,727","3,000","6,387","4,005",400,"4,405",0,0,0,"19,995"
2021-07-16,2021-07-16 11:19,배달,CREDIT,0PC6G0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-07-16,2021-07-16 11:34,배달,CREDIT,04YBG0,,다이어트랩,PAY,벌크업 소고기 단백질 KIT,"24,500","18,500","24,500",0,0,"2,775",555,"6,000","1,000","5,000","2,727","3,000","5,502","3,828",383,"4,211",0,0,0,"14,289"
2021-07-16,2021-07-16 11:50,배달,CREDIT,2DEW80,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"25,000","19,000","25,000",0,0,"2,850",570,"6,000","1,000","5,000","2,727","3,000","5,577","3,843",384,"4,227",0,0,0,"14,773"
2021-07-16,2021-07-16 12:47,배달,CREDIT,0Y2NR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"18,000","15,000","18,000",0,0,"2,250",450,"6,000","1,000","5,000","2,727","3,000","4,977","3,723",372,"4,095",0,0,0,"10,905"
2021-07-16,2021-07-16 16:00,배달,CREDIT,1PEKR0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"31,800","28,800","31,800",0,0,"4,320",864,"6,000","1,000","5,000","2,727","3,000","7,047","4,137",413,"4,550",0,0,0,"24,250"
2021-07-16,2021-07-16 18:04,배달,CHECK,2SL7R0,,다이어트랩,PAY,"(3KIT 선택) 하루 세끼 다이어트 식단, OP CHO'BANA (ICE) 초코바나나 프로틴","31,400","28,400","31,400",0,0,"4,260",852,"6,000","1,000","5,000","2,727","3,000","6,987","4,125",412,"4,537",0,0,0,"23,863"
2021-07-16,2021-07-16 18:11,배달,CHECK,0MRH80,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, 더블 단백질 3 (소고기  닭가슴살) KIT, 직접 구운계란 (모두가 아는 찜질방 그 맛)","26,400","23,400","26,400",0,0,"3,510",702,"6,000","1,000","5,000","2,727","3,000","6,237","3,975",397,"4,372",0,0,0,"19,028"
2021-07-16,2021-07-16 18:13,배달,CREDIT,1D59G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, OP CHO'COF (ICE) 초코커피 프로틴","33,500","27,500","33,500",0,0,"4,125",825,"6,000","1,000","5,000","2,727","3,000","6,852","4,098",410,"4,508",0,0,0,"22,992"
2021-07-16,2021-07-16 18:26,배달,CREDIT,1TJ1G0,,다이어트랩,PAY,"GO단백 닭가슴살 스테이크 KIT, GO단백 닭가슴살 스테이크 KIT, 브로콜리 50g, 애기당근 50g, 홀그린빈 50g","26,100","23,100","26,100",0,0,"3,465",693,"6,000","1,000","5,000","2,727","3,000","6,192","3,966",396,"4,362",0,0,0,"18,738"
2021-07-16,2021-07-16 18:28,배달,BANK,25DHG0,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"28,900","25,900","28,900",0,0,"3,885",777,"6,000","1,000","5,000","2,727","3,000","6,612","4,050",405,"4,455",0,0,0,"21,445"
2021-07-16,2021-07-16 19:45,배달,CREDIT,20WP00,,다이어트랩,PAY,(3KIT 선택) 하루 세끼 다이어트 식단,"23,900","20,900","23,900",0,0,"3,135",627,"6,000","1,000","5,000","2,727","3,000","5,862","3,900",390,"4,290",0,0,0,"16,610"
2021-07-16,2021-07-16 21:38,배달,BANK,2Y63G0,,다이어트랩,PAY,GO단백 닭가슴살 스테이크 KITx2,"30,000","24,000","30,000",0,0,"3,600",720,"6,000","1,000","5,000","2,727","3,000","6,327","3,993",399,"4,392",0,0,0,"19,608"
